"source_family","startpoint","endpoint","slack","logic_levels","logic_delay_ns","routing_delay_ns","datapath_delay_ns","start_cell","start_loc","end_cell","end_loc","start_tile","start_tile_x","start_tile_y","end_tile","end_tile_x","end_tile_y"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][39][10]/CE","0.216","2","0.348","1.224","1.572","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][39][10]","SLICE_X53Y102","CLEL_R_X46Y120","251","123","CLEM_X35Y102","202","142"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][39][11]/CE","0.216","2","0.348","1.224","1.572","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][39][11]","SLICE_X53Y102","CLEL_R_X46Y120","251","123","CLEM_X35Y102","202","142"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][1][11]/CE","0.216","2","0.275","1.182","1.457","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][1][11]","SLICE_X85Y77","CLEL_R_X46Y120","251","123","CLEL_R_X55Y77","288","168"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][1][2]/CE","0.216","2","0.275","1.182","1.457","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][1][2]","SLICE_X85Y77","CLEL_R_X46Y120","251","123","CLEL_R_X55Y77","288","168"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][1][3]/CE","0.216","2","0.275","1.182","1.457","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][1][3]","SLICE_X85Y77","CLEL_R_X46Y120","251","123","CLEL_R_X55Y77","288","168"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][3][7]/CE","0.216","2","0.275","1.182","1.457","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][3][7]","SLICE_X85Y77","CLEL_R_X46Y120","251","123","CLEL_R_X55Y77","288","168"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][33][2]/CE","0.216","2","0.211","1.264","1.475","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][33][2]","SLICE_X84Y106","CLEL_R_X47Y120","255","123","CLEL_L_X55Y106","286","138"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][33][6]/CE","0.216","2","0.211","1.264","1.475","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][33][6]","SLICE_X84Y106","CLEL_R_X47Y120","255","123","CLEL_L_X55Y106","286","138"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][53][9]/CE","0.217","2","0.213","1.270","1.483","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][53][9]","SLICE_X60Y92","CLEL_R_X46Y120","251","123","CLEL_R_X39Y92","222","152"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][19][14]/CE","0.217","2","0.153","1.363","1.516","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][19][14]","SLICE_X98Y94","CLEL_R_X46Y120","251","123","CLEM_X64Y94","327","150"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][19][2]/CE","0.217","2","0.153","1.363","1.516","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][19][2]","SLICE_X98Y94","CLEL_R_X46Y120","251","123","CLEM_X64Y94","327","150"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][19][8]/CE","0.217","2","0.153","1.363","1.516","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][19][8]","SLICE_X98Y94","CLEL_R_X46Y120","251","123","CLEM_X64Y94","327","150"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][19][9]/CE","0.217","2","0.153","1.363","1.516","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][19][9]","SLICE_X98Y94","CLEL_R_X46Y120","251","123","CLEM_X64Y94","327","150"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][39][13]/CE","0.217","2","0.348","1.159","1.507","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][39][13]","SLICE_X59Y112","CLEL_R_X46Y120","251","123","CLEL_R_X38Y112","218","132"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][39][14]/CE","0.217","2","0.348","1.159","1.507","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][39][14]","SLICE_X59Y112","CLEL_R_X46Y120","251","123","CLEL_R_X38Y112","218","132"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][37][6]/CE","0.217","2","0.264","1.198","1.462","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][37][6]","SLICE_X84Y97","CLEL_R_X47Y120","255","123","CLEL_L_X55Y97","286","147"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][57][1]/CE","0.218","2","0.302","1.198","1.500","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][57][1]","SLICE_X61Y78","CLEL_R_X46Y120","251","123","CLEM_X40Y78","225","167"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][39][5]/CE","0.218","2","0.264","1.210","1.474","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][39][5]","SLICE_X84Y110","CLEL_R_X47Y120","255","123","CLEL_L_X55Y110","286","134"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][60][10]/CE","0.219","2","0.327","1.152","1.479","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][60][10]","SLICE_X79Y84","CLEL_R_X47Y120","255","123","CLEM_X51Y84","270","161"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][61][14]/CE","0.219","2","0.327","1.152","1.479","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][61][14]","SLICE_X79Y84","CLEL_R_X47Y120","255","123","CLEM_X51Y84","270","161"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][61][15]/CE","0.219","2","0.327","1.152","1.479","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][61][15]","SLICE_X79Y84","CLEL_R_X47Y120","255","123","CLEM_X51Y84","270","161"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][61][1]/CE","0.219","2","0.327","1.152","1.479","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][61][1]","SLICE_X79Y84","CLEL_R_X47Y120","255","123","CLEM_X51Y84","270","161"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][18][0]/CE","0.219","2","0.153","1.283","1.436","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][18][0]","SLICE_X89Y94","CLEL_R_X46Y120","251","123","CLEM_X58Y94","300","150"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][34][3]/CE","0.219","2","0.265","1.207","1.472","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][34][3]","SLICE_X85Y104","CLEL_R_X47Y120","255","123","CLEL_R_X55Y104","288","140"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][28][1]/CE","0.219","2","0.220","1.397","1.617","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]","SLICE_X72Y110","u_dut/u_unified_p4_kernel/input_mem_reg[0][28][1]","SLICE_X93Y109","CLEL_R_X46Y110","251","134","CLEM_X61Y109","313","135"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][28][2]/CE","0.219","2","0.220","1.397","1.617","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]","SLICE_X72Y110","u_dut/u_unified_p4_kernel/input_mem_reg[0][28][2]","SLICE_X93Y109","CLEL_R_X46Y110","251","134","CLEM_X61Y109","313","135"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][28][5]/CE","0.219","2","0.220","1.397","1.617","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]","SLICE_X72Y110","u_dut/u_unified_p4_kernel/input_mem_reg[0][28][5]","SLICE_X93Y109","CLEL_R_X46Y110","251","134","CLEM_X61Y109","313","135"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][41][0]/CE","0.219","2","0.290","1.158","1.448","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][41][0]","SLICE_X83Y101","CLEL_R_X46Y120","251","123","CLEL_R_X54Y101","285","143"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][41][10]/CE","0.219","2","0.290","1.158","1.448","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][41][10]","SLICE_X83Y101","CLEL_R_X46Y120","251","123","CLEL_R_X54Y101","285","143"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][17][14]/CE","0.219","2","0.216","1.289","1.505","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][17][14]","SLICE_X91Y98","CLEL_R_X46Y120","251","123","CLEL_R_X59Y98","306","146"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][6][11]/CE","0.219","2","0.263","1.200","1.463","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][6][11]","SLICE_X77Y80","CLEL_R_X46Y120","251","123","CLEL_L_X50Y80","265","165"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][62][0]/CE","0.219","2","0.257","1.233","1.490","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][62][0]","SLICE_X77Y83","CLEL_R_X47Y120","255","123","CLEL_L_X50Y83","265","162"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][62][12]/CE","0.219","2","0.257","1.233","1.490","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][62][12]","SLICE_X77Y83","CLEL_R_X47Y120","255","123","CLEL_L_X50Y83","265","162"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][7][10]/CE","0.220","2","0.263","1.229","1.492","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][7][10]","SLICE_X67Y74","CLEL_R_X46Y120","251","123","CLEM_X44Y74","241","171"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][7][5]/CE","0.220","2","0.263","1.229","1.492","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][7][5]","SLICE_X67Y74","CLEL_R_X46Y120","251","123","CLEM_X44Y74","241","171"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][27][0]/CE","0.220","2","0.204","1.310","1.514","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][27][0]","SLICE_X94Y102","CLEL_R_X46Y120","251","123","CLEL_R_X61Y102","315","142"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][27][2]/CE","0.220","2","0.204","1.310","1.514","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][27][2]","SLICE_X94Y102","CLEL_R_X46Y120","251","123","CLEL_R_X61Y102","315","142"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][24][1]/CE","0.220","2","0.315","1.197","1.512","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][24][1]","SLICE_X90Y108","CLEL_R_X46Y120","251","123","CLEM_X59Y108","304","136"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][22][3]/CE","0.221","2","0.216","1.489","1.705","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][22][3]","SLICE_X95Y85","CLEL_R_X46Y120","251","123","CLEM_X62Y85","318","160"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][26][0]/CE","0.221","2","0.204","1.323","1.527","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][26][0]","SLICE_X97Y105","CLEL_R_X46Y120","251","123","CLEL_R_X63Y105","324","139"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][30][15]/CE","0.221","2","0.254","1.372","1.626","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]","SLICE_X72Y110","u_dut/u_unified_p4_kernel/input_mem_reg[3][30][15]","SLICE_X96Y110","CLEL_R_X46Y110","251","134","CLEM_X63Y110","322","134"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][31][4]/CE","0.221","2","0.254","1.372","1.626","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]","SLICE_X72Y110","u_dut/u_unified_p4_kernel/input_mem_reg[3][31][4]","SLICE_X96Y110","CLEL_R_X46Y110","251","134","CLEM_X63Y110","322","134"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][31][5]/CE","0.221","2","0.254","1.372","1.626","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]","SLICE_X72Y110","u_dut/u_unified_p4_kernel/input_mem_reg[3][31][5]","SLICE_X96Y110","CLEL_R_X46Y110","251","134","CLEM_X63Y110","322","134"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][31][7]/CE","0.221","2","0.254","1.372","1.626","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]","SLICE_X72Y110","u_dut/u_unified_p4_kernel/input_mem_reg[3][31][7]","SLICE_X96Y110","CLEL_R_X46Y110","251","134","CLEM_X63Y110","322","134"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][17][0]/CE","0.221","2","0.216","1.227","1.443","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][17][0]","SLICE_X89Y100","CLEL_R_X46Y120","251","123","CLEM_X58Y100","300","144"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][17][10]/CE","0.221","2","0.216","1.227","1.443","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][17][10]","SLICE_X89Y100","CLEL_R_X46Y120","251","123","CLEM_X58Y100","300","144"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][1][11]/CE","0.221","2","0.213","1.240","1.453","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][1][11]","SLICE_X85Y76","CLEL_R_X46Y120","251","123","CLEL_R_X55Y76","288","169"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][1][2]/CE","0.221","2","0.213","1.240","1.453","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][1][2]","SLICE_X85Y76","CLEL_R_X46Y120","251","123","CLEL_R_X55Y76","288","169"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][1][3]/CE","0.221","2","0.213","1.240","1.453","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][1][3]","SLICE_X85Y76","CLEL_R_X46Y120","251","123","CLEL_R_X55Y76","288","169"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][35][3]/CE","0.221","2","0.211","1.376","1.587","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][35][3]","SLICE_X52Y118","CLEL_R_X47Y120","255","123","CLEM_X34Y118","198","126"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][26][10]/CE","0.221","2","0.204","1.312","1.516","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][26][10]","SLICE_X94Y106","CLEL_R_X46Y120","251","123","CLEL_R_X61Y106","315","138"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][26][14]/CE","0.221","2","0.204","1.312","1.516","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][26][14]","SLICE_X94Y106","CLEL_R_X46Y120","251","123","CLEL_R_X61Y106","315","138"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][26][9]/CE","0.221","2","0.204","1.312","1.516","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][26][9]","SLICE_X94Y106","CLEL_R_X46Y120","251","123","CLEL_R_X61Y106","315","138"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][27][15]/CE","0.221","2","0.204","1.312","1.516","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][27][15]","SLICE_X94Y106","CLEL_R_X46Y120","251","123","CLEL_R_X61Y106","315","138"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][7][11]/CE","0.221","2","0.264","1.232","1.496","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][7][11]","SLICE_X69Y72","CLEL_R_X46Y120","251","123","CLEL_L_X45Y72","244","173"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][7][4]/CE","0.221","2","0.264","1.232","1.496","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][7][4]","SLICE_X69Y72","CLEL_R_X46Y120","251","123","CLEL_L_X45Y72","244","173"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][1][14]/CE","0.221","2","0.213","1.237","1.450","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][1][14]","SLICE_X87Y79","CLEL_R_X46Y120","251","123","CLEL_R_X56Y79","293","166"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][1][5]/CE","0.221","2","0.213","1.237","1.450","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][1][5]","SLICE_X87Y79","CLEL_R_X46Y120","251","123","CLEL_R_X56Y79","293","166"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][1][6]/CE","0.221","2","0.213","1.237","1.450","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][1][6]","SLICE_X87Y79","CLEL_R_X46Y120","251","123","CLEL_R_X56Y79","293","166"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][60][7]/CE","0.221","2","0.257","1.228","1.485","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][60][7]","SLICE_X79Y75","CLEL_R_X47Y120","255","123","CLEM_X51Y75","270","170"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][46][6]/CE","0.221","2","0.290","1.282","1.572","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][46][6]","SLICE_X49Y110","CLEL_R_X46Y120","251","123","CLEM_X32Y110","189","134"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][46][7]/CE","0.221","2","0.290","1.282","1.572","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][46][7]","SLICE_X49Y110","CLEL_R_X46Y120","251","123","CLEM_X32Y110","189","134"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][2][13]/CE","0.222","2","0.213","1.240","1.453","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][2][13]","SLICE_X83Y74","CLEL_R_X46Y120","251","123","CLEL_R_X54Y74","285","171"
